frame_index,recording_sample_index,recording_elapsed_s,button_label,Channel1_raw
8201,8201,16.402000,0,1005
8202,8202,16.404000,0,999
8203,8203,16.406000,0,996
8204,8204,16.408000,0,998
8205,8205,16.410000,0,1001
8206,8206,16.412000,0,1000
8207,8207,16.414000,0,997
8208,8208,16.416000,0,999
8209,8209,16.418000,0,1003
8210,8210,16.420000,0,1003
8211,8211,16.422000,0,997
8212,8212,16.424000,0,994
8213,8213,16.426000,0,997
8214,8214,16.428000,0,1004
8215,8215,16.430000,0,1005
8216,8216,16.432000,0,1000
8217,8217,16.434000,0,994
8218,8218,16.436000,0,996
8219,8219,16.438000,0,1002
8220,8220,16.440000,0,1002
8221,8221,16.442000,0,998
8222,8222,16.444000,0,998
8223,8223,16.446000,0,1002
8224,8224,16.448000,0,1004
8225,8225,16.450000,0,998
8226,8226,16.452000,0,992
8227,8227,16.454000,0,996
8228,8228,16.456000,0,1005
8229,8229,16.458000,0,1008
8230,8230,16.460000,0,1000
8231,8231,16.462000,0,992
8232,8232,16.464000,0,994
8233,8233,16.466000,0,1002
8234,8234,16.468000,0,1007
8235,8235,16.470000,0,1002
8236,8236,16.472000,0,995
8237,8237,16.474000,0,994
8238,8238,16.476000,0,1000
8239,8239,16.478000,0,1006
8240,8240,16.480000,0,1004
8241,8241,16.482000,0,996
8242,8242,16.484000,0,992
8243,8243,16.486000,0,998
8244,8244,16.488000,0,1006
8245,8245,16.490000,0,1006
8246,8246,16.492000,0,998
8247,8247,16.494000,0,992
8248,8248,16.496000,0,996
8249,8249,16.498000,0,1003
8250,8250,16.500000,0,1005
8251,8251,16.502000,0,1000
8252,8252,16.504000,0,997
8253,8253,16.506000,0,1000
8254,8254,16.508000,0,1002
8255,8255,16.510000,0,998
8256,8256,16.512000,1,994
8257,8257,16.514000,1,999
8258,8258,16.516000,1,1008
8259,8259,16.518000,1,1008
8260,8260,16.520000,1,995
8261,8261,16.522000,1,986
8262,8262,16.524000,1,993
8263,8263,16.526000,1,1010
8264,8264,16.528000,1,1014
8265,8265,16.530000,1,1000
8266,8266,16.532000,1,987
8267,8267,16.534000,1,991
8268,8268,16.536000,1,1005
8269,8269,16.538000,1,1009
8270,8270,16.540000,1,1000
8271,8271,16.542000,1,993
8272,8272,16.544000,1,997
8273,8273,16.546000,1,1004
8274,8274,16.548000,1,1001
8275,8275,16.550000,1,994
8276,8276,16.552000,1,996
8277,8277,16.554000,1,1004
8278,8278,16.556000,1,1007
8279,8279,16.558000,1,999
8280,8280,16.560000,1,991
8281,8281,16.562000,1,995
8282,8282,16.564000,1,1004
8283,8283,16.566000,1,1007
8284,8284,16.568000,1,1000
8285,8285,16.570000,1,993
8286,8286,16.572000,1,996
8287,8287,16.574000,1,1004
8288,8288,16.576000,1,1004
8289,8289,16.578000,1,997
8290,8290,16.580000,1,994
8291,8291,16.582000,1,1000
8292,8292,16.584000,1,1006
8293,8293,16.586000,1,1002
8294,8294,16.588000,1,994
8295,8295,16.590000,1,994
8296,8296,16.592000,1,1001
8297,8297,16.594000,1,1006
8298,8298,16.596000,1,1001
8299,8299,16.598000,1,995
8300,8300,16.600000,1,996
8301,8301,16.602000,1,1003
8302,8302,16.604000,1,1005
8303,8303,16.606000,1,1000
8304,8304,16.608000,1,992
8305,8305,16.610000,1,993
8306,8306,16.612000,1,1003
8307,8307,16.614000,1,1010
8308,8308,16.616000,1,1006
8309,8309,16.618000,1,993
8310,8310,16.620000,1,987
8311,8311,16.622000,1,994
8312,8312,16.624000,1,1008
8313,8313,16.626000,1,1012
8314,8314,16.628000,1,1003
8315,8315,16.630000,1,991
8316,8316,16.632000,1,988
8317,8317,16.634000,1,998
8318,8318,16.636000,1,1008
8319,8319,16.638000,1,1008
8320,8320,16.640000,1,999
8321,8321,16.642000,1,992
8322,8322,16.644000,1,994
8323,8323,16.646000,1,1001
8324,8324,16.648000,1,1005
8325,8325,16.650000,1,1001
8326,8326,16.652000,1,996
8327,8327,16.654000,1,997
8328,8328,16.656000,1,1002
8329,8329,16.658000,1,1003
8330,8330,16.660000,1,998
8331,8331,16.662000,1,994
8332,8332,16.664000,1,997
8333,8333,16.666000,1,1003
8334,8334,16.668000,1,1006
8335,8335,16.670000,1,1002
8336,8336,16.672000,1,995
8337,8337,16.674000,1,993
8338,8338,16.676000,1,998
8339,8339,16.678000,1,1003
8340,8340,16.680000,1,1004
8341,8341,16.682000,1,1000
8342,8342,16.684000,1,999
8343,8343,16.686000,1,1000
8344,8344,16.688000,1,998
8345,8345,16.690000,1,993
8346,8346,16.692000,1,993
8347,8347,16.694000,1,1004
8348,8348,16.696000,1,1013
8349,8349,16.698000,1,1007
8350,8350,16.700000,1,989
8351,8351,16.702000,1,982
8352,8352,16.704000,1,997
8353,8353,16.706000,1,1015
8354,8354,16.708000,1,1013
8355,8355,16.710000,1,995
8356,8356,16.712000,1,985
8357,8357,16.714000,1,993
8358,8358,16.716000,1,1006
8359,8359,16.718000,1,1008
8360,8360,16.720000,1,1001
8361,8361,16.722000,1,997
8362,8362,16.724000,1,999
8363,8363,16.726000,1,997
8364,8364,16.728000,1,993
8365,8365,16.730000,1,997
8366,8366,16.732000,1,1009
8367,8367,16.734000,1,1011
8368,8368,16.736000,1,997
8369,8369,16.738000,1,985
8370,8370,16.740000,1,992
8371,8371,16.742000,1,1007
8372,8372,16.744000,1,1010
8373,8373,16.746000,1,999
8374,8374,16.748000,1,991
8375,8375,16.750000,1,998
8376,8376,16.752000,1,1007
8377,8377,16.754000,1,1003
8378,8378,16.756000,1,990
8379,8379,16.758000,1,987
8380,8380,16.760000,1,1003
8381,8381,16.762000,1,1019
8382,8382,16.764000,1,1013
8383,8383,16.766000,1,988
8384,8384,16.768000,1,973
8385,8385,16.770000,1,990
8386,8386,16.772000,1,1020
8387,8387,16.774000,1,1026
8388,8388,16.776000,1,998
8389,8389,16.778000,1,971
8390,8390,16.780000,1,981
8391,8391,16.782000,1,1016
8392,8392,16.784000,1,1032
8393,8393,16.786000,1,1006
8394,8394,16.788000,1,971
8395,8395,16.790000,1,971
8396,8396,16.792000,1,1005
8397,8397,16.794000,1,1029
8398,8398,16.796000,1,1017
8399,8399,16.798000,1,991
8400,8400,16.800000,1,984
8401,8401,16.802000,1,995
8402,8402,16.804000,1,1001
8403,8403,16.806000,1,997
8404,8404,16.808000,1,997
8405,8405,16.810000,1,1008
8406,8406,16.812000,1,1015
8407,8407,16.814000,1,1004
8408,8408,16.816000,1,984
8409,8409,16.818000,1,978
8410,8410,16.820000,1,995
8411,8411,16.822000,1,1016
8412,8412,16.824000,1,1016
8413,8413,16.826000,1,1001
8414,8414,16.828000,1,994
8415,8415,16.830000,1,997
8416,8416,16.832000,1,991
8417,8417,16.834000,1,978
8418,8418,16.836000,1,993
8419,8419,16.838000,1,1036
8420,8420,16.840000,1,1047
8421,8421,16.842000,1,994
8422,8422,16.844000,1,938
8423,8423,16.846000,1,956
8424,8424,16.848000,1,1024
8425,8425,16.850000,1,1054
8426,8426,16.852000,1,1017
8427,8427,16.854000,1,974
8428,8428,16.856000,1,980
8429,8429,16.858000,1,1009
8430,8430,16.860000,1,1009
8431,8431,16.862000,1,982
8432,8432,16.864000,1,974
8433,8433,16.866000,1,1004
8434,8434,16.868000,1,1038
8435,8435,16.870000,1,1032
8436,8436,16.872000,1,992
8437,8437,16.874000,1,962
8438,8438,16.876000,1,969
8439,8439,16.878000,1,996
8440,8440,16.880000,1,1018
8441,8441,16.882000,1,1025
8442,8442,16.884000,1,1019
8443,8443,16.886000,1,1001
8444,8444,16.888000,1,980
8445,8445,16.890000,1,971
8446,8446,16.892000,1,982
8447,8447,16.894000,1,1006
8448,8448,16.896000,1,1029
8449,8449,16.898000,1,1029
8450,8450,16.900000,1,1003
8451,8451,16.902000,1,974
8452,8452,16.904000,1,969
8453,8453,16.906000,1,990
8454,8454,16.908000,1,1015
8455,8455,16.910000,1,1021
8456,8456,16.912000,1,1008
8457,8457,16.914000,1,995
8458,8458,16.916000,1,994
8459,8459,16.918000,1,997
8460,8460,16.920000,1,994
8461,8461,16.922000,1,990
8462,8462,16.924000,1,995
8463,8463,16.926000,1,1010
8464,8464,16.928000,1,1020
8465,8465,16.930000,1,1013
8466,8466,16.932000,1,989
8467,8467,16.934000,1,969
8468,8468,16.936000,1,974
8469,8469,16.938000,1,1008
8470,8470,16.940000,1,1041
8471,8471,16.942000,1,1038
8472,8472,16.944000,1,993
8473,8473,16.946000,1,949
8474,8474,16.948000,1,954
8475,8475,16.950000,1,1006
8476,8476,16.952000,1,1050
8477,8477,16.954000,1,1043
8478,8478,16.956000,1,998
8479,8479,16.958000,1,960
8480,8480,16.960000,1,960
8481,8481,16.962000,1,991
8482,8482,16.964000,1,1025
8483,8483,16.966000,1,1032
8484,8484,16.968000,1,1011
8485,8485,16.970000,1,989
8486,8486,16.972000,1,985
8487,8487,16.974000,1,990
8488,8488,16.976000,1,988
8489,8489,16.978000,1,991
8490,8490,16.980000,1,1014
8491,8491,16.982000,1,1035
8492,8492,16.984000,1,1020
8493,8493,16.986000,1,975
8494,8494,16.988000,1,954
8495,8495,16.990000,1,985
8496,8496,16.992000,1,1030
8497,8497,16.994000,1,1034
8498,8498,16.996000,1,1000
8499,8499,16.998000,1,976
8500,8500,17.000000,1,987
8501,8501,17.002000,1,1007
8502,8502,17.004000,1,1007
8503,8503,17.006000,1,992
8504,8504,17.008000,1,990
8505,8505,17.010000,1,1007
8506,8506,17.012000,1,1021
8507,8507,17.014000,1,1011
8508,8508,17.016000,1,980
8509,8509,17.018000,1,963
8510,8510,17.020000,1,988
8511,8511,17.022000,1,1035
8512,8512,17.024000,1,1049
8513,8513,17.026000,1,1005
8514,8514,17.028000,1,946
8515,8515,17.030000,1,944
8516,8516,17.032000,1,1005
8517,8517,17.034000,1,1061
8518,8518,17.036000,1,1051
8519,8519,17.038000,1,988
8520,8520,17.040000,1,943
8521,8521,17.042000,1,958
8522,8522,17.044000,1,1007
8523,8523,17.046000,1,1036
8524,8524,17.048000,1,1030
8525,8525,17.050000,1,1010
8526,8526,17.052000,1,990
8527,8527,17.054000,1,971
8528,8528,17.056000,1,964
8529,8529,17.058000,1,991
8530,8530,17.060000,1,1038
8531,8531,17.062000,1,1051
8532,8532,17.064000,1,1008
8533,8533,17.066000,1,954
8534,8534,17.068000,1,953
8535,8535,17.070000,1,999
8536,8536,17.072000,1,1037
8537,8537,17.074000,1,1030
8538,8538,17.076000,1,999
8539,8539,17.078000,1,977
8540,8540,17.080000,1,978
8541,8541,17.082000,1,997
8542,8542,17.084000,1,1016
8543,8543,17.086000,1,1016
8544,8544,17.088000,1,999
8545,8545,17.090000,1,988
8546,8546,17.092000,1,993
8547,8547,17.094000,1,1000
8548,8548,17.096000,1,994
8549,8549,17.098000,1,993
8550,8550,17.100000,1,1010
8551,8551,17.102000,1,1026
8552,8552,17.104000,1,1010
8553,8553,17.106000,1,973
8554,8554,17.108000,1,964
8555,8555,17.110000,1,996
8556,8556,17.112000,1,1029
8557,8557,17.114000,1,1025
8558,8558,17.116000,1,997
8559,8559,17.118000,1,985
8560,8560,17.120000,1,994
8561,8561,17.122000,1,1000
8562,8562,17.124000,1,989
8563,8563,17.126000,1,986
8564,8564,17.128000,1,1009
8565,8565,17.130000,1,1034
8566,8566,17.132000,1,1021
8567,8567,17.134000,1,975
8568,8568,17.136000,1,950
8569,8569,17.138000,1,982
8570,8570,17.140000,1,1038
8571,8571,17.142000,1,1050
8572,8572,17.144000,1,1004
8573,8573,17.146000,1,957
8574,8574,17.148000,1,959
8575,8575,17.150000,1,1003
8576,8576,17.152000,1,1039
8577,8577,17.154000,1,1033
8578,8578,17.156000,1,994
8579,8579,17.158000,1,959
8580,8580,17.160000,1,962
8581,8581,17.162000,1,1007
8582,8582,17.164000,1,1052
8583,8583,17.166000,1,1048
8584,8584,17.168000,1,988
8585,8585,17.170000,1,929
8586,8586,17.172000,1,940
8587,8587,17.174000,1,1020
8588,8588,17.176000,1,1083
8589,8589,17.178000,1,1059
8590,8590,17.180000,1,978
8591,8591,17.182000,1,926
8592,8592,17.184000,1,945
8593,8593,17.186000,1,1003
8594,8594,17.188000,1,1048
8595,8595,17.190000,1,1055
8596,8596,17.192000,1,1023
8597,8597,17.194000,1,970
8598,8598,17.196000,1,936
8599,8599,17.198000,1,961
8600,8600,17.200000,1,1028
8601,8601,17.202000,1,1066
8602,8602,17.204000,1,1029
8603,8603,17.206000,1,963
8604,8604,17.208000,1,950
8605,8605,17.210000,1,999
8606,8606,17.212000,1,1037
8607,8607,17.214000,1,1011
8608,8608,17.216000,1,968
8609,8609,17.218000,1,980
8610,8610,17.220000,1,1032
8611,8611,17.222000,1,1044
8612,8612,17.224000,1,994
8613,8613,17.226000,1,947
8614,8614,17.228000,1,962
8615,8615,17.230000,1,1016
8616,8616,17.232000,1,1044
8617,8617,17.234000,1,1026
8618,8618,17.236000,1,991
8619,8619,17.238000,1,970
8620,8620,17.240000,1,975
8621,8621,17.242000,1,1001
8622,8622,17.244000,1,1027
8623,8623,17.246000,1,1025
8624,8624,17.248000,1,993
8625,8625,17.250000,1,965
8626,8626,17.252000,1,976
8627,8627,17.254000,1,1018
8628,8628,17.256000,1,1042
8629,8629,17.258000,1,1017
8630,8630,17.260000,1,972
8631,8631,17.262000,1,956
8632,8632,17.264000,1,986
8633,8633,17.266000,1,1028
8634,8634,17.268000,1,1039
8635,8635,17.270000,1,1009
8636,8636,17.272000,1,974
8637,8637,17.274000,1,972
8638,8638,17.276000,1,999
8639,8639,17.278000,1,1018
8640,8640,17.280000,1,1007
8641,8641,17.282000,1,991
8642,8642,17.284000,1,994
8643,8643,17.286000,1,1007
8644,8644,17.288000,1,1009
8645,8645,17.290000,1,998
8646,8646,17.292000,1,988
8647,8647,17.294000,1,989
8648,8648,17.296000,1,1000
8649,8649,17.298000,1,1011
8650,8650,17.300000,1,1013
8651,8651,17.302000,1,1004
8652,8652,17.304000,1,989
8653,8653,17.306000,1,979
8654,8654,17.308000,1,985
8655,8655,17.310000,1,1008
8656,8656,17.312000,1,1033
8657,8657,17.314000,1,1029
8658,8658,17.316000,1,990
8659,8659,17.318000,1,949
8660,8660,17.320000,1,958
8661,8661,17.322000,1,1014
8662,8662,17.324000,1,1062
8663,8663,17.326000,1,1046
8664,8664,17.328000,1,981
8665,8665,17.330000,1,935
8666,8666,17.332000,1,954
8667,8667,17.334000,1,1015
8668,8668,17.336000,1,1058
8669,8669,17.338000,1,1043
8670,8670,17.340000,1,988
8671,8671,17.342000,1,951
8672,8672,17.344000,1,964
8673,8673,17.346000,1,1009
8674,8674,17.348000,1,1036
8675,8675,17.350000,1,1020
8676,8676,17.352000,1,989
8677,8677,17.354000,1,982
8678,8678,17.356000,1,999
8679,8679,17.358000,1,1003
8680,8680,17.360000,1,989
8681,8681,17.362000,1,990
8682,8682,17.364000,1,1017
8683,8683,17.366000,1,1032
8684,8684,17.368000,1,1002
8685,8685,17.370000,1,962
8686,8686,17.372000,1,967
8687,8687,17.374000,1,1009
8688,8688,17.376000,1,1033
8689,8689,17.378000,1,1015
8690,8690,17.380000,1,992
8691,8691,17.382000,1,995
8692,8692,17.384000,1,1003
8693,8693,17.386000,1,990
8694,8694,17.388000,1,970
8695,8695,17.390000,1,984
8696,8696,17.392000,1,1033
8697,8697,17.394000,1,1057
8698,8698,17.396000,1,1013
8699,8699,17.398000,1,940
8700,8700,17.400000,1,931
8701,8701,17.402000,1,1005
8702,8702,17.404000,1,1073
8703,8703,17.406000,1,1053
8704,8704,17.408000,1,976
8705,8705,17.410000,1,937
8706,8706,17.412000,1,971
8707,8707,17.414000,1,1022
8708,8708,17.416000,1,1035
8709,8709,17.418000,1,1014
8710,8710,17.420000,1,992
8711,8711,17.422000,1,982
8712,8712,17.424000,1,984
8713,8713,17.426000,1,995
8714,8714,17.428000,1,1012
8715,8715,17.430000,1,1021
8716,8716,17.432000,1,1007
8717,8717,17.434000,1,980
8718,8718,17.436000,1,974
8719,8719,17.438000,1,1000
8720,8720,17.440000,1,1028
8721,8721,17.442000,1,1022
8722,8722,17.444000,1,986
8723,8723,17.446000,1,963
8724,8724,17.448000,1,985
8725,8725,17.450000,1,1031
8726,8726,17.452000,1,1043
8727,8727,17.454000,1,1000
8728,8728,17.456000,1,950
8729,8729,17.458000,1,955
8730,8730,17.460000,1,1014
8731,8731,17.462000,1,1061
8732,8732,17.464000,1,1041
8733,8733,17.466000,1,976
8734,8734,17.468000,1,934
8735,8735,17.470000,1,961
8736,8736,17.472000,1,1025
8737,8737,17.474000,1,1062
8738,8738,17.476000,1,1039
8739,8739,17.478000,1,978
8740,8740,17.480000,1,936
8741,8741,17.482000,1,956
8742,8742,17.484000,1,1025
8743,8743,17.486000,1,1069
8744,8744,17.488000,1,1035
8745,8745,17.490000,1,959
8746,8746,17.492000,1,933
8747,8747,17.494000,1,986
8748,8748,17.496000,1,1049
8749,8749,17.498000,1,1047
8750,8750,17.500000,1,992
8751,8751,17.502000,1,957
8752,8752,17.504000,1,979
8753,8753,17.506000,1,1016
8754,8754,17.508000,1,1017
8755,8755,17.510000,1,993
8756,8756,17.512000,1,991
8757,8757,17.514000,1,1016
8758,8758,17.516000,1,1023
8759,8759,17.518000,1,986
8760,8760,17.520000,1,952
8761,8761,17.522000,1,978
8762,8762,17.524000,1,1040
8763,8763,17.526000,1,1058
8764,8764,17.528000,1,1007
8765,8765,17.530000,1,948
8766,8766,17.532000,1,949
8767,8767,17.534000,1,1003
8768,8768,17.536000,1,1045
8769,8769,17.538000,1,1034
8770,8770,17.540000,1,993
8771,8771,17.542000,1,970
8772,8772,17.544000,1,981
8773,8773,17.546000,1,1000
8774,8774,17.548000,1,1010
8775,8775,17.550000,1,1013
8776,8776,17.552000,1,1011
8777,8777,17.554000,1,998
8778,8778,17.556000,1,979
8779,8779,17.558000,1,978
8780,8780,17.560000,1,1006
8781,8781,17.562000,1,1033
8782,8782,17.564000,1,1023
8783,8783,17.566000,1,980
8784,8784,17.568000,1,959
8785,8785,17.570000,1,990
8786,8786,17.572000,1,1031
8787,8787,17.574000,1,1023
8788,8788,17.576000,1,984
8789,8789,17.578000,1,977
8790,8790,17.580000,1,1012
8791,8791,17.582000,1,1024
8792,8792,17.584000,1,988
8793,8793,17.586000,1,962
8794,8794,17.588000,1,994
8795,8795,17.590000,1,1041
8796,8796,17.592000,1,1032
8797,8797,17.594000,1,976
8798,8798,17.596000,1,952
8799,8799,17.598000,1,989
8800,8800,17.600000,1,1036
8801,8801,17.602000,1,1036
8802,8802,17.604000,1,996
8803,8803,17.606000,1,966
8804,8804,17.608000,1,972
8805,8805,17.610000,1,1000
8806,8806,17.612000,1,1027
8807,8807,17.614000,1,1032
8808,8808,17.616000,1,1008
8809,8809,17.618000,1,972
8810,8810,17.620000,1,961
8811,8811,17.622000,1,989
8812,8812,17.624000,1,1025
8813,8813,17.626000,1,1031
8814,8814,17.628000,1,1013
8815,8815,17.630000,1,995
8816,8816,17.632000,1,979
8817,8817,17.634000,1,965
8818,8818,17.636000,1,976
8819,8819,17.638000,1,1022
8820,8820,17.640000,1,1061
8821,8821,17.642000,1,1038
8822,8822,17.644000,1,967
8823,8823,17.646000,1,926
8824,8824,17.648000,1,964
8825,8825,17.650000,1,1035
8826,8826,17.652000,1,1058
8827,8827,17.654000,1,1021
8828,8828,17.656000,1,982
8829,8829,17.658000,1,976
8830,8830,17.660000,1,986
8831,8831,17.662000,1,988
8832,8832,17.664000,1,989
8833,8833,17.666000,1,1010
8834,8834,17.668000,1,1038
8835,8835,17.670000,1,1035
8836,8836,17.672000,1,989
8837,8837,17.674000,1,945
8838,8838,17.676000,1,954
8839,8839,17.678000,1,1010
8840,8840,17.680000,1,1053
8841,8841,17.682000,1,1041
8842,8842,17.684000,1,994
8843,8843,17.686000,1,966
8844,8844,17.688000,1,973
8845,8845,17.690000,1,992
8846,8846,17.692000,1,1001
8847,8847,17.694000,1,1009
8848,8848,17.696000,1,1024
8849,8849,17.698000,1,1031
8850,8850,17.700000,1,1006
8851,8851,17.702000,1,964
8852,8852,17.704000,1,948
8853,8853,17.706000,1,979
8854,8854,17.708000,1,1028
8855,8855,17.710000,1,1053
8856,8856,17.712000,1,1038
8857,8857,17.714000,1,995
8858,8858,17.716000,1,952
8859,8859,17.718000,1,941
8860,8860,17.720000,1,978
8861,8861,17.722000,1,1041
8862,8862,17.724000,1,1072
8863,8863,17.726000,1,1034
8864,8864,17.728000,1,965
8865,8865,17.730000,1,933
8866,8866,17.732000,1,965
8867,8867,17.734000,1,1021
8868,8868,17.736000,1,1047
8869,8869,17.738000,1,1030
8870,8870,17.740000,1,993
8871,8871,17.742000,1,972
8872,8872,17.744000,1,978
8873,8873,17.746000,1,997
8874,8874,17.748000,1,1007
8875,8875,17.750000,1,1008
8876,8876,17.752000,1,1010
8877,8877,17.754000,1,1009
8878,8878,17.756000,1,996
8879,8879,17.758000,1,980
8880,8880,17.760000,1,984
8881,8881,17.762000,1,1008
8882,8882,17.764000,1,1024
8883,8883,17.766000,1,1009
8884,8884,17.768000,1,981
8885,8885,17.770000,1,978
8886,8886,17.772000,1,1006
8887,8887,17.774000,1,1025
8888,8888,17.776000,1,1009
8889,8889,17.778000,1,980
8890,8890,17.780000,1,978
8891,8891,17.782000,1,1003
8892,8892,17.784000,1,1020
8893,8893,17.786000,1,1012
8894,8894,17.788000,1,993
8895,8895,17.790000,1,984
8896,8896,17.792000,1,986
8897,8897,17.794000,1,997
8898,8898,17.796000,1,1015
8899,8899,17.798000,1,1026
8900,8900,17.800000,1,1009
8901,8901,17.802000,1,975
8902,8902,17.804000,1,961
8903,8903,17.806000,1,991
8904,8904,17.808000,1,1035
8905,8905,17.810000,1,1042
8906,8906,17.812000,1,998
8907,8907,17.814000,1,955
8908,8908,17.816000,1,967
8909,8909,17.818000,1,1018
8910,8910,17.820000,1,1041
8911,8911,17.822000,1,1011
8912,8912,17.824000,1,972
8913,8913,17.826000,1,975
8914,8914,17.828000,1,1010
8915,8915,17.830000,1,1023
8916,8916,17.832000,1,999
8917,8917,17.834000,1,977
8918,8918,17.836000,1,991
8919,8919,17.838000,1,1021
8920,8920,17.840000,1,1025
8921,8921,17.842000,1,994
8922,8922,17.844000,1,963
8923,8923,17.846000,1,973
8924,8924,17.848000,1,1013
8925,8925,17.850000,1,1040
8926,8926,17.852000,1,1025
8927,8927,17.854000,1,988
8928,8928,17.856000,1,968
8929,8929,17.858000,1,978
8930,8930,17.860000,1,998
8931,8931,17.862000,1,1013
8932,8932,17.864000,1,1022
8933,8933,17.866000,1,1020
8934,8934,17.868000,1,999
8935,8935,17.870000,1,969
8936,8936,17.872000,1,965
8937,8937,17.874000,1,1001
8938,8938,17.876000,1,1040
8939,8939,17.878000,1,1034
8940,8940,17.880000,1,988
8941,8941,17.882000,1,955
8942,8942,17.884000,1,972
8943,8943,17.886000,1,1019
8944,8944,17.888000,1,1046
8945,8945,17.890000,1,1024
8946,8946,17.892000,1,973
8947,8947,17.894000,1,947
8948,8948,17.896000,1,980
8949,8949,17.898000,1,1040
8950,8950,17.900000,1,1053
8951,8951,17.902000,1,1001
8952,8952,17.904000,1,948
8953,8953,17.906000,1,963
8954,8954,17.908000,1,1022
8955,8955,17.910000,1,1045
8956,8956,17.912000,1,1005
8957,8957,17.914000,1,965
8958,8958,17.916000,1,982
8959,8959,17.918000,1,1020
8960,8960,17.920000,1,1018
8961,8961,17.922000,1,985
8962,8962,17.924000,1,984
8963,8963,17.926000,1,1017
8964,8964,17.928000,1,1021
8965,8965,17.930000,1,978
8966,8966,17.932000,1,956
8967,8967,17.934000,1,1003
8968,8968,17.936000,1,1060
8969,8969,17.938000,1,1043
8970,8970,17.940000,1,964
8971,8971,17.942000,1,922
8972,8972,17.944000,1,972
8973,8973,17.946000,1,1057
8974,8974,17.948000,1,1077
8975,8975,17.950000,1,1007
8976,8976,17.952000,1,928
8977,8977,17.954000,1,933
8978,8978,17.956000,1,1016
8979,8979,17.958000,1,1078
8980,8980,17.960000,1,1047
8981,8981,17.962000,1,959
8982,8982,17.964000,1,920
8983,8983,17.966000,1,977
8984,8984,17.968000,1,1061
8985,8985,17.970000,1,1068
8986,8986,17.972000,1,991
8987,8987,17.974000,1,928
8988,8988,17.976000,1,958
8989,8989,17.978000,1,1035
8990,8990,17.980000,1,1058
8991,8991,17.982000,1,1006
8992,8992,17.984000,1,957
8993,8993,17.986000,1,971
8994,8994,17.988000,1,1015
8995,8995,17.990000,1,1026
8996,8996,17.992000,1,1001
8997,8997,17.994000,1,984
8998,8998,17.996000,1,995
8999,8999,17.998000,1,1009
9000,9000,18.000000,1,1002
9001,9001,18.002000,1,989
9002,9002,18.004000,1,992
9003,9003,18.006000,1,1006
9004,9004,18.008000,1,1012
9005,9005,18.010000,1,1005
9006,9006,18.012000,1,994
9007,9007,18.014000,1,988
9008,9008,18.016000,1,987
9009,9009,18.018000,1,996
9010,9010,18.020000,1,1016
9011,9011,18.022000,1,1030
9012,9012,18.024000,1,1009
9013,9013,18.026000,1,968
9014,9014,18.028000,1,955
9015,9015,18.030000,1,995
9016,9016,18.032000,1,1047
9017,9017,18.034000,1,1045
9018,9018,18.036000,1,989
9019,9019,18.038000,1,947
9020,9020,18.040000,1,969
9021,9021,18.042000,1,1023
9022,9022,18.044000,1,1044
9023,9023,18.046000,1,1012
9024,9024,18.048000,1,971
9025,9025,18.050000,1,968
9026,9026,18.052000,1,1001
9027,9027,18.054000,1,1027
9028,9028,18.056000,1,1020
9029,9029,18.058000,1,991
9030,9030,18.060000,1,971
9031,9031,18.062000,1,981
9032,9032,18.064000,1,1015
9033,9033,18.066000,1,1038
9034,9034,18.068000,1,1018
9035,9035,18.070000,1,970
9036,9036,18.072000,1,950
9037,9037,18.074000,1,989
9038,9038,18.076000,1,1045
9039,9039,18.078000,1,1049
9040,9040,18.080000,1,995
9041,9041,18.082000,1,951
9042,9042,18.084000,1,966
9043,9043,18.086000,1,1012
9044,9044,18.088000,1,1033
9045,9045,18.090000,1,1016
9046,9046,18.092000,1,993
9047,9047,18.094000,1,986
9048,9048,18.096000,1,990
9049,9049,18.098000,1,997
9050,9050,18.100000,1,1004
9051,9051,18.102000,1,1007
9052,9052,18.104000,1,1004
9053,9053,18.106000,1,1000
9054,9054,18.108000,1,998
9055,9055,18.110000,1,995
9056,9056,18.112000,1,988
9057,9057,18.114000,1,991
9058,9058,18.116000,1,1011
9059,9059,18.118000,1,1028
9060,9060,18.120000,1,1014
9061,9061,18.122000,1,974
9062,9062,18.124000,1,958
9063,9063,18.126000,1,991
9064,9064,18.128000,1,1038
9065,9065,18.130000,1,1038
9066,9066,18.132000,1,993
9067,9067,18.134000,1,962
9068,9068,18.136000,1,980
9069,9069,18.138000,1,1016
9070,9070,18.140000,1,1021
9071,9071,18.142000,1,997
9072,9072,18.144000,1,984
9073,9073,18.146000,1,999
9074,9074,18.148000,1,1016
9075,9075,18.150000,1,1008
9076,9076,18.152000,1,986
9077,9077,18.154000,1,980
9078,9078,18.156000,1,995
9079,9079,18.158000,1,1012
9080,9080,18.160000,1,1017
9081,9081,18.162000,1,1008
9082,9082,18.164000,1,994
9083,9083,18.166000,1,985
9084,9084,18.168000,1,991
9085,9085,18.170000,1,1002
9086,9086,18.172000,1,1002
9087,9087,18.174000,1,994
9088,9088,18.176000,1,999
9089,9089,18.178000,1,1022
9090,9090,18.180000,1,1027
9091,9091,18.182000,1,990
9092,9092,18.184000,1,948
9093,9093,18.186000,1,961
9094,9094,18.188000,1,1025
9095,9095,18.190000,1,1065
9096,9096,18.192000,1,1029
9097,9097,18.194000,1,962
9098,9098,18.196000,1,944
9099,9099,18.198000,1,988
9100,9100,18.200000,1,1033
9101,9101,18.202000,1,1031
