frame_index,host_receive_time,recording_sample_index,recording_elapsed_s,button_label,Channel1_raw,Channel2_raw,Channel 3_raw,Channel 4_raw,Channel1_display,Channel2_display,Channel 3_display,Channel 4_display
163507,2026-07-29T17:00:39.443+08:00,74,0.148000,0,998,4,999,2,-2.000000,4.000000,-1.000000,2.000000
163508,2026-07-29T17:00:39.464+08:00,75,0.150000,0,1001,4,1000,2,1.000000,4.000000,0.000000,2.000000
163509,2026-07-29T17:00:39.464+08:00,76,0.152000,0,1000,4,1001,2,0.000000,4.000000,1.000000,2.000000
163510,2026-07-29T17:00:39.464+08:00,77,0.154000,0,999,4,1001,2,-1.000000,4.000000,1.000000,2.000000
163511,2026-07-29T17:00:39.464+08:00,78,0.156000,0,1000,4,998,2,0.000000,4.000000,-2.000000,2.000000
163512,2026-07-29T17:00:39.464+08:00,79,0.158000,0,1002,4,997,2,2.000000,4.000000,-3.000000,2.000000
163513,2026-07-29T17:00:39.464+08:00,80,0.160000,0,1000,4,999,2,0.000000,4.000000,-1.000000,2.000000
163514,2026-07-29T17:00:39.464+08:00,81,0.162000,0,997,4,1002,2,-3.000000,4.000000,2.000000,2.000000
163515,2026-07-29T17:00:39.464+08:00,82,0.164000,0,996,4,1001,2,-4.000000,4.000000,1.000000,2.000000
163516,2026-07-29T17:00:39.476+08:00,83,0.166000,0,999,4,998,2,-1.000000,4.000000,-2.000000,2.000000
163517,2026-07-29T17:00:39.476+08:00,84,0.168000,0,1002,4,997,2,2.000000,4.000000,-3.000000,2.000000
163518,2026-07-29T17:00:39.476+08:00,85,0.170000,0,1002,4,1000,2,2.000000,4.000000,0.000000,2.000000
163519,2026-07-29T17:00:39.476+08:00,86,0.172000,0,1000,4,1003,2,0.000000,4.000000,3.000000,2.000000
163520,2026-07-29T17:00:39.476+08:00,87,0.174000,0,998,4,1001,2,-2.000000,4.000000,1.000000,2.000000
163521,2026-07-29T17:00:39.476+08:00,88,0.176000,0,998,4,997,2,-2.000000,4.000000,-3.000000,2.000000
163522,2026-07-29T17:00:39.476+08:00,89,0.178000,0,1000,4,996,2,0.000000,4.000000,-4.000000,2.000000
163523,2026-07-29T17:00:39.496+08:00,90,0.180000,0,1002,4,998,2,2.000000,4.000000,-2.000000,2.000000
163524,2026-07-29T17:00:39.496+08:00,91,0.182000,0,1001,4,1002,2,1.000000,4.000000,2.000000,2.000000
163525,2026-07-29T17:00:39.496+08:00,92,0.184000,0,998,4,1003,2,-2.000000,4.000000,3.000000,2.000000
163526,2026-07-29T17:00:39.496+08:00,93,0.186000,0,996,4,1000,2,-4.000000,4.000000,0.000000,2.000000
163527,2026-07-29T17:00:39.496+08:00,94,0.188000,0,998,4,997,2,-2.000000,4.000000,-3.000000,2.000000
163528,2026-07-29T17:00:39.496+08:00,95,0.190000,0,1001,4,998,2,1.000000,4.000000,-2.000000,2.000000
163529,2026-07-29T17:00:39.496+08:00,96,0.192000,0,1002,4,1000,2,2.000000,4.000000,0.000000,2.000000
163530,2026-07-29T17:00:39.496+08:00,97,0.194000,0,1000,4,1000,2,0.000000,4.000000,0.000000,2.000000
163531,2026-07-29T17:00:39.516+08:00,98,0.196000,0,998,4,999,2,-2.000000,4.000000,-1.000000,2.000000
163532,2026-07-29T17:00:39.516+08:00,99,0.198000,0,998,4,1000,2,-2.000000,4.000000,0.000000,2.000000
163533,2026-07-29T17:00:39.516+08:00,100,0.200000,0,1000,4,1000,2,0.000000,4.000000,0.000000,2.000000
163534,2026-07-29T17:00:39.516+08:00,101,0.202000,0,1001,4,1000,2,1.000000,4.000000,0.000000,2.000000
163535,2026-07-29T17:00:39.516+08:00,102,0.204000,0,999,4,999,2,-1.000000,4.000000,-1.000000,2.000000
163536,2026-07-29T17:00:39.516+08:00,103,0.206000,0,996,4,999,2,-4.000000,4.000000,-1.000000,2.000000
163537,2026-07-29T17:00:39.516+08:00,104,0.208000,0,996,4,1000,2,-4.000000,4.000000,0.000000,2.000000
163538,2026-07-29T17:00:39.516+08:00,105,0.210000,0,1001,4,1000,2,1.000000,4.000000,0.000000,2.000000
163539,2026-07-29T17:00:39.516+08:00,106,0.212000,0,1005,4,999,2,5.000000,4.000000,-1.000000,2.000000
163540,2026-07-29T17:00:39.516+08:00,107,0.214000,0,1003,4,998,2,3.000000,4.000000,-2.000000,2.000000
163541,2026-07-29T17:00:39.516+08:00,108,0.216000,0,998,4,999,2,-2.000000,4.000000,-1.000000,2.000000
163542,2026-07-29T17:00:39.517+08:00,109,0.218000,0,995,4,1002,2,-5.000000,4.000000,2.000000,2.000000
163543,2026-07-29T17:00:39.517+08:00,110,0.220000,0,997,4,1002,2,-3.000000,4.000000,2.000000,2.000000
163544,2026-07-29T17:00:39.517+08:00,111,0.222000,0,1001,4,998,2,1.000000,4.000000,-2.000000,2.000000
